gender,category,subcategory,size,brand,min_price,max_price,rating
male,bottomware,shorts,L,Prada,1433,3021,4.4
male,bottomware,pants,S,Prada,2430,4876,3.6
unisex,bottomware,shorts,S,Pepe Jeans,2051,4166,4.0
female,bottomware,shorts,XL,Gucci,383,1293,4.1
male,topware,tshirts,XXL,Arrow,411,520,3.5
unisex,topware,tshirts,XXL,Ralph Lauren,2007,4971,3.6
male,bottomware,pants,S,Wrangler,1727,3703,4.2
male,bottomware,shorts,M,Van Heusen,1945,2360,4.9
unisex,bottomware,shorts,L,Tommy Hilfiger,1042,2595,3.3
unisex,bottomware,shorts,XL,Allen Solly,881,2964,3.3
male,bottomware,shorts,L,Ralph Lauren,2601,3557,4.0
male,bottomware,pants,XL,Ralph Lauren,2972,3380,4.7
unisex,bottomware,pants,M,Gucci,308,838,4.1
female,bottomware,shorts,XL,Roadster,967,2778,4.8
unisex,bottomware,pants,XXL,Zara,2793,5599,3.1
male,bottomware,shorts,M,Roadster,861,3243,4.9
male,topware,kurtha,S,Roadster,1268,3557,3.5
unisex,topware,tshirts,XL,Tommy Hilfiger,1911,2506,3.1
male,bottomware,shorts,S,Levi's,1598,1854,3.2
female,bottomware,shorts,M,Allen Solly,1661,1915,3.5
male,topware,kurtha,XL,Prada,2217,3066,4.9
female,bottomware,leggings,M,Pepe Jeans,1197,3247,3.6
female,bottomware,shorts,XL,Peter England,2633,4167,4.9
male,bottomware,shorts,S,Arrow,2197,4552,4.0
unisex,bottomware,pants,L,Prada,2527,4741,4.6
female,topware,tshirt,XL,Nike,2139,3555,3.9
male,topware,kurtha,M,Gucci,2535,3990,3.3
male,bottomware,night pants,XL,Louis Philippe,724,2969,3.6
male,bottomware,pants,M,Puma,2495,5162,4.5
unisex,topware,shirts,XL,Tommy Hilfiger,1065,3268,3.6
unisex,bottomware,shorts,L,Gucci,2175,2764,4.6
male,topware,kurtha,L,Ralph Lauren,518,3121,4.2
male,bottomware,night pants,XL,Louis Philippe,1552,2453,4.3
unisex,bottomware,pants,XL,Wrangler,2383,3872,3.4
male,topware,kurtha,XL,Adidas,2080,2658,3.9
female,bottomware,pants,XL,Flying Machine,2822,5613,4.6
female,bottomware,shorts,M,Ralph Lauren,1257,1973,4.2
female,topware,half kurthi,M,Gucci,1818,4692,4.0
unisex,topware,tshirts,XXL,Roadster,1334,1649,4.5
female,bottomware,leggings,L,US Polo,783,1558,4.6
female,topware,half kurthi,M,Arrow,1812,4638,4.8
female,bottomware,leggings,L,Zara,1890,4526,4.7
unisex,topware,shirts,S,Allen Solly,2157,2474,4.0
female,topware,shirt,M,H&M,2791,5602,4.0
female,bottomware,leggings,S,Zara,1362,3877,3.6
female,bottomware,pants,L,Adidas,910,2992,5.0
unisex,topware,tshirts,M,Netplay,2596,3814,3.6
female,topware,half saree,S,Tommy Hilfiger,2062,5033,3.9
unisex,topware,shirts,M,Van Heusen,2004,4978,4.8
female,topware,half saree,M,Adidas,1314,1715,4.2
male,topware,shirts,XL,HRX,2330,3243,4.1
male,topware,tshirts,XL,Tommy Hilfiger,683,3563,4.3
male,bottomware,night pants,M,Van Heusen,2464,2690,4.1
unisex,topware,shirts,XXL,Zara,2088,2478,4.1
unisex,bottomware,pants,XXL,H&M,860,3080,4.8
male,topware,tshirts,XXL,H&M,1249,2953,4.1
male,topware,shirts,L,Louis Philippe,374,925,4.8
unisex,bottomware,pants,S,Wrangler,557,1907,3.9
male,bottomware,pants,M,Nike,2580,5242,3.3
female,bottomware,leggings,L,Ralph Lauren,1844,4357,3.2
female,topware,shirt,XL,Wrangler,2356,5210,4.5
female,bottomware,shorts,XXL,Arrow,2801,5579,3.5
unisex,bottomware,shorts,S,Zara,2324,4941,4.3
female,topware,half kurthi,XXL,Prada,343,1979,4.5
unisex,topware,shirts,L,Dennis Lingo,1927,4252,3.0
unisex,topware,tshirts,XXL,Netplay,2215,2905,3.2
female,bottomware,shorts,XXL,H&M,288,2512,5.0
female,topware,half kurthi,L,Dennis Lingo,2382,4139,3.4
male,bottomware,shorts,S,Tommy Hilfiger,2275,4850,4.0
male,bottomware,shorts,L,Spykar,1990,4614,3.4
female,topware,kurthi,XXL,Zara,991,3873,3.8
unisex,topware,tshirts,L,Nike,2626,2921,3.2
female,bottomware,leggings,S,Levi's,2386,3742,4.6
male,bottomware,night pants,M,Arrow,443,951,4.1
unisex,topware,shirts,XL,Allen Solly,1478,3118,3.2
female,topware,half saree,M,Pepe Jeans,2405,4198,3.7
female,topware,kurthi,XXL,Tommy Hilfiger,1618,1758,4.6
male,bottomware,shorts,L,Flying Machine,2325,3496,4.8
female,bottomware,night pants,L,Roadster,276,1749,3.4
unisex,bottomware,shorts,M,Prada,276,1780,3.6
male,topware,shirts,M,Netplay,717,3095,3.1
male,topware,tshirts,M,Dennis Lingo,2139,4293,3.1
unisex,bottomware,shorts,M,Louis Philippe,1264,1834,3.0
male,topware,tshirts,XL,Pepe Jeans,1602,3364,3.3
male,bottomware,night pants,L,Zara,1641,2454,3.1
male,bottomware,night pants,S,Gucci,2093,3985,3.8
unisex,topware,shirts,M,Flying Machine,2751,4675,3.0
female,topware,kurthi,L,Dennis Lingo,2088,4744,4.5
unisex,bottomware,shorts,S,Zara,1780,2694,3.2
male,topware,shirts,XXL,Wrangler,1938,2188,4.5
unisex,bottomware,pants,L,Pepe Jeans,768,888,3.7
male,bottomware,shorts,S,Louis Philippe,798,3657,3.1
unisex,topware,shirts,XL,US Polo,2004,3019,4.5
female,topware,tshirt,XL,Dennis Lingo,2690,3502,3.8
unisex,bottomware,pants,S,Arrow,2471,4574,4.4
female,bottomware,shorts,L,Roadster,2615,3589,3.5
female,bottomware,night pants,XXL,Tommy Hilfiger,2025,3970,3.8
unisex,bottomware,pants,XL,Flying Machine,1794,3069,3.3
female,topware,kurthi,XL,Van Heusen,824,1692,4.7
female,topware,half saree,XXL,Pepe Jeans,1843,2903,4.5
male,bottomware,pants,XXL,Puma,1127,3202,3.2
female,bottomware,shorts,S,Dennis Lingo,383,2745,4.0
male,bottomware,shorts,XXL,Puma,1957,3422,3.3
male,topware,kurtha,XL,Spykar,2576,4404,4.0
male,topware,shirts,L,HRX,677,2657,4.8
unisex,topware,tshirts,M,Allen Solly,2167,2922,4.1
unisex,bottomware,pants,M,Pepe Jeans,1937,3404,4.6
unisex,bottomware,pants,XXL,Dennis Lingo,212,1752,4.4
unisex,bottomware,pants,XL,Puma,1736,4262,3.7
female,topware,half kurthi,L,Nike,1782,3604,4.5
female,bottomware,leggings,XXL,Van Heusen,1465,1798,3.8
unisex,bottomware,pants,XL,Dennis Lingo,934,1830,3.8
male,bottomware,shorts,S,Adidas,935,2094,4.3
male,bottomware,shorts,M,Arrow,256,1611,4.8
male,bottomware,pants,XXL,H&M,456,619,3.2
male,bottomware,pants,XXL,Wrangler,468,1496,3.5
female,topware,half saree,L,Spykar,1973,2937,4.5
unisex,topware,tshirts,XXL,Puma,2358,3555,3.9
female,bottomware,night pants,XXL,Levi's,482,2690,3.9
unisex,bottomware,shorts,XXL,HRX,1554,2970,3.3
unisex,topware,shirts,M,Arrow,2730,5521,3.3
unisex,topware,shirts,XXL,Gucci,1106,3485,4.3
male,topware,shirts,M,Wrangler,2781,2974,3.3
unisex,bottomware,shorts,M,Adidas,509,1860,4.0
unisex,bottomware,pants,S,Adidas,1098,3655,3.5
unisex,bottomware,pants,L,Flying Machine,1782,4203,3.4
male,topware,shirts,M,H&M,1629,3469,3.3
unisex,topware,shirts,XL,HRX,2817,4563,3.4
unisex,topware,shirts,XXL,Pepe Jeans,228,3200,3.4
unisex,topware,tshirts,M,Puma,1574,3592,4.3
male,topware,shirts,M,Louis Philippe,2645,4028,3.1
male,bottomware,pants,L,Zara,703,2357,4.2
male,bottomware,night pants,M,Flying Machine,2784,5522,3.1
female,bottomware,pants,M,Zara,1561,3081,3.4
male,bottomware,shorts,M,Flying Machine,2979,5711,3.1
unisex,bottomware,shorts,XL,Tommy Hilfiger,2935,5918,4.1
unisex,bottomware,pants,S,Van Heusen,1902,2560,3.4
male,topware,kurtha,XXL,Spykar,2176,3513,4.9
female,topware,half saree,M,Spykar,1816,1928,3.0
female,topware,saree,XXL,Louis Philippe,880,2398,3.1
female,bottomware,night pants,S,Pepe Jeans,1203,2039,4.6
unisex,bottomware,pants,S,Ralph Lauren,2732,5241,3.8
female,bottomware,pants,S,US Polo,2679,4369,3.9
male,bottomware,pants,M,Prada,1596,4437,4.3
male,topware,kurtha,XL,Allen Solly,902,3687,4.7
male,bottomware,pants,L,Arrow,1663,3086,3.8
unisex,bottomware,shorts,S,Arrow,2520,3962,3.9
female,topware,shirt,XL,Flying Machine,1170,2379,3.1
female,bottomware,pants,XXL,Puma,1459,2267,4.8
female,bottomware,shorts,S,Arrow,898,1370,3.2
male,topware,kurtha,M,Nike,732,970,3.1
male,topware,tshirts,S,Gucci,2073,2543,4.0
male,topware,shirts,XXL,Adidas,2249,4928,3.8
unisex,topware,tshirts,S,Adidas,612,1555,3.7
unisex,topware,tshirts,M,Nike,1973,2122,4.4
male,bottomware,night pants,S,Allen Solly,2086,2733,3.3
male,bottomware,night pants,XXL,Arrow,2789,3718,3.7
unisex,bottomware,shorts,M,Netplay,2203,3797,5.0
unisex,bottomware,shorts,XL,Puma,1625,1755,4.5
unisex,bottomware,shorts,S,Gucci,2557,5101,4.1
female,topware,shirt,M,Louis Philippe,2722,3463,3.6
unisex,bottomware,shorts,M,Tommy Hilfiger,357,1345,3.5
unisex,topware,tshirts,L,HRX,2805,5228,3.1
female,bottomware,pants,M,Ralph Lauren,1579,2343,4.9
unisex,bottomware,pants,S,H&M,2268,3736,3.6
female,bottomware,pants,L,Tommy Hilfiger,897,2707,3.1
unisex,topware,tshirts,XL,Louis Philippe,372,1369,4.7
male,bottomware,shorts,XXL,US Polo,1247,3028,4.5
female,topware,tshirt,L,US Polo,2166,2808,3.1
unisex,bottomware,pants,M,Allen Solly,1496,1763,3.6
unisex,topware,shirts,S,Dennis Lingo,585,1401,3.9
unisex,topware,tshirts,M,Nike,1858,2372,5.0
unisex,topware,tshirts,M,Louis Philippe,2698,5332,3.0
unisex,topware,tshirts,XL,Peter England,408,747,4.6
female,topware,half kurthi,L,Spykar,2760,4097,4.7
male,topware,tshirts,XL,Peter England,1740,4177,3.5
male,topware,kurtha,S,HRX,2303,2695,3.5
unisex,bottomware,shorts,XXL,Flying Machine,343,1382,3.7
male,bottomware,pants,S,Zara,2807,5499,4.9
male,bottomware,shorts,XXL,Zara,472,945,4.1
male,bottomware,pants,L,HRX,2937,3615,3.1
female,bottomware,shorts,L,HRX,680,1575,3.3
unisex,topware,tshirts,L,Zara,2693,5394,5.0
female,topware,tshirt,M,Gucci,1845,2711,3.8
male,topware,shirts,S,Ralph Lauren,1831,4484,4.0
unisex,topware,shirts,XL,H&M,987,3981,4.0
male,topware,tshirts,XL,Tommy Hilfiger,1528,1882,4.0
female,bottomware,night pants,L,Louis Philippe,1424,3134,4.9
female,topware,kurthi,L,Roadster,2949,4268,4.7
male,bottomware,night pants,XXL,Peter England,580,2456,3.5
unisex,topware,shirts,S,Puma,2812,4422,3.8
male,bottomware,shorts,L,Gucci,1765,2810,3.3
male,bottomware,night pants,XXL,Nike,2751,4999,3.7
male,bottomware,shorts,XXL,Levi's,403,589,4.4
female,topware,shirt,XL,Roadster,2509,4298,3.9
unisex,topware,shirts,M,Ralph Lauren,1863,3549,3.4
unisex,topware,tshirts,S,Allen Solly,1363,2812,3.6
unisex,bottomware,shorts,XL,Flying Machine,833,964,3.6
male,topware,tshirts,XL,Tommy Hilfiger,1159,3129,3.2
unisex,bottomware,pants,XXL,Ralph Lauren,2267,2497,3.7
female,bottomware,shorts,XL,Adidas,2645,4125,3.7
unisex,bottomware,shorts,L,Allen Solly,774,1682,4.1
male,bottomware,night pants,XXL,Gucci,2164,3317,4.8
unisex,bottomware,pants,XL,Zara,2087,3753,4.0
female,topware,saree,M,Levi's,2332,4860,5.0
male,bottomware,night pants,M,Louis Philippe,679,1390,3.0
unisex,bottomware,shorts,L,Arrow,658,784,4.9
unisex,topware,tshirts,L,Allen Solly,2593,3828,3.4
female,bottomware,night pants,L,Tommy Hilfiger,2964,3278,4.5
female,topware,shirt,L,Nike,2913,3071,4.2
female,topware,half saree,L,Arrow,2793,3706,3.8
unisex,bottomware,shorts,L,Prada,561,1009,4.0
female,bottomware,leggings,XL,Puma,300,1917,3.4
unisex,topware,shirts,M,Van Heusen,1963,4758,4.4
male,bottomware,shorts,M,Nike,1440,2854,4.0
female,bottomware,pants,XL,Tommy Hilfiger,859,1479,4.1
male,topware,shirts,M,Puma,1921,4314,3.4
unisex,bottomware,shorts,L,Louis Philippe,1362,3229,4.6
male,bottomware,pants,XXL,Pepe Jeans,2549,4628,3.7
unisex,bottomware,pants,S,Prada,2185,3304,3.2
female,bottomware,leggings,M,Pepe Jeans,2189,3342,4.5
unisex,bottomware,shorts,XXL,Levi's,1140,2892,3.0
male,topware,tshirts,XXL,Wrangler,2402,3189,3.2
unisex,topware,shirts,L,US Polo,1278,4276,4.7
unisex,bottomware,shorts,S,Puma,1568,3365,3.5
unisex,topware,shirts,M,Levi's,1966,2709,4.2
female,bottomware,pants,S,Van Heusen,1203,1344,3.4
unisex,topware,shirts,XXL,Ralph Lauren,2803,5341,4.3
unisex,bottomware,pants,M,Allen Solly,1672,4242,3.6
female,bottomware,leggings,S,HRX,725,1544,4.8
female,bottomware,night pants,L,Peter England,634,2262,3.6
male,bottomware,night pants,M,Wrangler,1620,1747,3.8
unisex,topware,tshirts,XL,Allen Solly,268,1127,4.0
male,topware,tshirts,M,HRX,762,1150,4.5
female,bottomware,pants,L,Zara,1396,4085,3.1
unisex,bottomware,pants,XXL,Prada,2514,3223,3.3
female,bottomware,shorts,XXL,Spykar,422,2216,3.9
unisex,bottomware,pants,M,Levi's,2423,4446,4.1
unisex,topware,shirts,XL,Roadster,874,2778,4.1
male,topware,tshirts,S,Spykar,1357,4263,4.3
female,topware,half kurthi,M,Wrangler,2625,4568,4.1
female,bottomware,shorts,XL,Gucci,2675,4207,4.4
female,bottomware,leggings,XXL,Ralph Lauren,934,3033,3.2
male,topware,shirts,XXL,H&M,2852,3974,4.2
female,bottomware,pants,M,HRX,1817,4532,4.8
male,bottomware,shorts,M,Puma,2891,5647,3.8
male,bottomware,shorts,L,Ralph Lauren,2959,3222,3.0
female,bottomware,shorts,M,Ralph Lauren,1309,3067,4.4
male,topware,kurtha,XL,Peter England,201,1762,4.8
male,bottomware,pants,M,Adidas,339,2195,4.5
unisex,bottomware,pants,M,Gucci,553,1318,3.0
unisex,bottomware,shorts,S,Prada,1658,4249,4.1
female,topware,tshirt,XXL,Prada,2830,3624,3.7
female,bottomware,shorts,L,Pepe Jeans,2798,4803,3.6
unisex,topware,shirts,S,Gucci,1716,3636,3.0
male,bottomware,pants,S,Spykar,2474,4463,4.6
female,bottomware,shorts,XL,HRX,2087,2889,3.1
female,topware,half kurthi,S,Dennis Lingo,1225,3155,3.9
female,bottomware,pants,S,Dennis Lingo,1733,3226,3.3
unisex,topware,tshirts,L,Wrangler,2599,3580,3.9
male,topware,shirts,XL,Roadster,908,2943,4.6
female,topware,kurthi,XL,US Polo,386,1660,3.2
unisex,topware,shirts,XXL,HRX,2062,3696,4.7
unisex,bottomware,pants,M,HRX,2287,4389,4.5
female,bottomware,shorts,XL,Louis Philippe,2323,5149,3.1
unisex,topware,tshirts,M,HRX,2089,4821,4.2
female,bottomware,night pants,XXL,Adidas,2097,2796,4.7
unisex,topware,shirts,L,Puma,246,1578,3.8
unisex,bottomware,shorts,XXL,Ralph Lauren,2652,2999,4.4
male,bottomware,shorts,S,Arrow,2694,5495,3.8
unisex,topware,shirts,L,Dennis Lingo,308,965,3.9
male,bottomware,pants,M,Gucci,1874,3630,3.0
unisex,bottomware,shorts,XXL,Puma,1241,2411,3.8
male,bottomware,shorts,XXL,Allen Solly,1876,3421,4.4
unisex,bottomware,shorts,S,Spykar,2799,3848,4.5
female,topware,half saree,M,Spykar,1570,2011,4.2
unisex,bottomware,shorts,XXL,Adidas,905,3270,3.8
unisex,topware,shirts,XXL,Dennis Lingo,2882,4456,4.3
male,topware,shirts,XL,US Polo,2050,3247,3.8
unisex,bottomware,shorts,S,Nike,2695,3785,3.2
female,bottomware,night pants,S,Dennis Lingo,2982,3683,4.2
unisex,topware,shirts,XXL,Wrangler,597,3465,3.2
male,topware,kurtha,M,H&M,2976,3839,4.8
male,bottomware,pants,XL,Ralph Lauren,2304,2505,4.8
unisex,topware,shirts,XXL,Wrangler,2681,3324,3.5
unisex,bottomware,pants,M,Tommy Hilfiger,235,3121,3.6
unisex,topware,tshirts,XXL,Allen Solly,1283,2333,3.7
unisex,bottomware,shorts,XXL,Zara,566,805,4.0
male,topware,kurtha,M,Puma,1037,4008,4.0
male,bottomware,pants,M,Netplay,533,2929,4.4
unisex,bottomware,shorts,XXL,Levi's,1415,2454,3.4
male,bottomware,night pants,S,Tommy Hilfiger,1918,2080,3.5
male,topware,kurtha,S,Louis Philippe,1052,1477,3.1
female,topware,tshirt,M,Dennis Lingo,563,2140,4.7
male,bottomware,shorts,S,Zara,2555,2901,3.7
unisex,topware,shirts,XXL,Ralph Lauren,464,3215,5.0
female,bottomware,leggings,S,Arrow,2615,5186,3.6
female,topware,half saree,L,Nike,1003,3879,3.0
female,bottomware,shorts,S,Roadster,2101,2204,4.1
female,bottomware,leggings,XL,Netplay,1478,1666,3.6
female,topware,half kurthi,XXL,Wrangler,222,1440,3.5
male,bottomware,shorts,M,Prada,323,2418,4.3
female,topware,saree,XXL,Dennis Lingo,2430,3021,4.0
unisex,bottomware,shorts,XXL,Levi's,2080,3713,4.7
female,topware,tshirt,S,Flying Machine,692,1945,4.5
female,bottomware,leggings,L,HRX,714,3600,3.4
female,topware,kurthi,XL,Netplay,2152,2575,3.5
female,bottomware,night pants,L,Levi's,2968,3583,3.6
unisex,bottomware,shorts,L,Gucci,1618,3723,3.6
unisex,topware,tshirts,S,H&M,2068,4551,4.2
unisex,bottomware,shorts,M,Tommy Hilfiger,822,3204,3.1
male,topware,shirts,XXL,Peter England,2367,5326,3.6
unisex,topware,tshirts,S,Roadster,2265,4265,4.1
male,bottomware,night pants,XL,Prada,2807,3210,3.4
female,bottomware,shorts,M,Netplay,1950,3981,3.6
unisex,topware,shirts,L,Levi's,1334,3796,3.2
female,topware,tshirt,XL,Prada,1553,2321,3.9
female,topware,half kurthi,XXL,Wrangler,2199,3492,4.7
female,bottomware,leggings,XXL,Allen Solly,2029,3791,3.5
male,bottomware,pants,XL,Ralph Lauren,896,3291,4.9
unisex,topware,tshirts,XL,Prada,2272,4628,3.6
female,bottomware,pants,XL,US Polo,2618,3031,4.3
male,topware,tshirts,M,Netplay,1510,2772,4.8
unisex,bottomware,shorts,S,Peter England,1310,3158,3.6
male,topware,shirts,M,Puma,2829,4102,4.7
male,topware,kurtha,S,HRX,297,2705,3.5
female,bottomware,leggings,XXL,Levi's,2262,3993,4.5
male,bottomware,shorts,XL,Netplay,219,2176,3.5
female,bottomware,pants,L,HRX,1347,1507,3.1
male,bottomware,night pants,M,Wrangler,571,3047,3.9
female,bottomware,night pants,XL,Nike,1865,3915,4.6
unisex,topware,tshirts,XL,Puma,2197,3012,4.9
male,bottomware,night pants,L,Zara,576,1191,4.7
unisex,topware,tshirts,XL,Prada,1410,2828,3.1
unisex,bottomware,shorts,L,Levi's,2408,4814,4.3
male,bottomware,shorts,S,Flying Machine,864,3724,4.4
unisex,topware,shirts,XL,Allen Solly,1425,3483,4.7
female,bottomware,night pants,S,Arrow,2483,4974,4.5
male,topware,tshirts,S,Levi's,1988,3685,4.7
unisex,bottomware,shorts,S,Nike,2488,3618,4.5
male,topware,shirts,S,Flying Machine,2126,4513,4.7
unisex,topware,tshirts,XL,Van Heusen,2526,5006,3.7
male,topware,kurtha,XL,Allen Solly,1299,3499,3.7
male,topware,kurtha,S,Nike,1111,2197,4.4
male,bottomware,shorts,XL,Spykar,730,2605,3.5
unisex,bottomware,shorts,L,Roadster,2084,3721,4.6
unisex,bottomware,shorts,XL,Roadster,1354,2610,3.2
male,topware,kurtha,L,Pepe Jeans,3000,3425,4.4
male,topware,kurtha,XXL,Ralph Lauren,2665,3885,3.9
female,bottomware,night pants,L,Netplay,1151,1827,3.9
male,topware,tshirts,XL,Tommy Hilfiger,2666,5571,4.1
unisex,topware,tshirts,S,Puma,720,3135,3.7
unisex,bottomware,pants,XXL,Tommy Hilfiger,2209,3032,3.1
female,bottomware,shorts,L,Nike,2846,5310,3.2
unisex,bottomware,shorts,M,HRX,2099,3858,3.6
female,topware,half saree,XXL,Flying Machine,2625,3067,3.4
unisex,bottomware,pants,XXL,Flying Machine,291,1162,3.0
female,bottomware,shorts,S,Spykar,2241,4453,3.2
female,topware,half saree,XXL,Netplay,855,3004,3.1
male,bottomware,night pants,L,Zara,746,2929,3.6
female,topware,shirt,S,US Polo,1188,3771,3.5
female,bottomware,leggings,XL,Levi's,2822,4369,3.3
male,topware,tshirts,M,Peter England,1669,4029,4.0
unisex,topware,tshirts,XXL,Roadster,595,2978,4.0
female,bottomware,night pants,L,Levi's,761,952,4.7
male,topware,kurtha,M,Arrow,786,3471,3.3
unisex,topware,shirts,M,US Polo,2538,2972,4.0
female,topware,half kurthi,L,Pepe Jeans,1021,1839,3.3
male,topware,tshirts,XXL,Puma,971,2809,3.8
unisex,topware,tshirts,M,Dennis Lingo,1934,3081,4.8
female,bottomware,leggings,M,Levi's,328,3140,3.2
male,bottomware,night pants,S,Wrangler,2280,3403,3.2
unisex,topware,tshirts,XL,Zara,1836,3424,3.8
female,topware,kurthi,XL,Tommy Hilfiger,2775,4766,3.5
female,bottomware,night pants,XXL,Puma,885,3311,3.9
unisex,topware,tshirts,XXL,Puma,2272,3503,3.8
unisex,bottomware,pants,XL,Nike,2972,5081,3.4
unisex,bottomware,pants,XL,Ralph Lauren,2436,2996,4.4
female,bottomware,shorts,XXL,Levi's,1241,3595,4.5
unisex,topware,tshirts,S,Puma,2449,4565,4.8
male,bottomware,night pants,M,Wrangler,2994,4838,3.1
unisex,topware,shirts,XXL,Dennis Lingo,2121,3244,4.1
male,topware,shirts,M,HRX,1922,3370,5.0
unisex,topware,shirts,XXL,Ralph Lauren,317,1541,4.5
unisex,bottomware,shorts,L,Van Heusen,242,2028,4.8
male,bottomware,pants,XXL,Adidas,664,1143,4.6
female,bottomware,pants,S,Tommy Hilfiger,1640,3549,4.2
male,bottomware,night pants,S,Pepe Jeans,1250,3883,4.3
unisex,bottomware,shorts,S,Spykar,2459,3621,3.8
female,topware,half saree,XL,Netplay,856,3317,4.2
male,topware,shirts,M,US Polo,1653,3398,3.4
female,bottomware,shorts,XL,US Polo,2237,5020,3.1
female,bottomware,night pants,S,Flying Machine,1576,3665,4.5
male,bottomware,pants,XL,Spykar,2025,4307,4.9
male,topware,shirts,L,HRX,2412,4852,4.5
male,bottomware,night pants,XXL,HRX,2696,4355,4.9
male,topware,tshirts,S,Tommy Hilfiger,1223,2444,4.9
unisex,topware,shirts,XL,Spykar,2041,3224,3.0
unisex,topware,shirts,XXL,Ralph Lauren,1193,3894,3.4
unisex,bottomware,pants,M,Adidas,1081,2547,3.9
female,bottomware,shorts,XXL,Flying Machine,2705,4287,4.2
unisex,topware,shirts,L,Pepe Jeans,1538,2768,3.9
unisex,topware,tshirts,M,Allen Solly,2190,2391,3.4
unisex,bottomware,shorts,XXL,Tommy Hilfiger,1514,3583,3.7
unisex,topware,tshirts,XL,Van Heusen,1228,3822,3.7
female,topware,shirt,XL,Gucci,1435,3092,3.8
unisex,topware,tshirts,S,Peter England,1189,3810,4.7
female,topware,half saree,XXL,Ralph Lauren,1299,3673,4.0
male,topware,shirts,S,Zara,2034,3796,4.3
male,topware,tshirts,XXL,Tommy Hilfiger,2707,4866,4.3
unisex,bottomware,pants,XXL,Prada,1444,3514,4.2
unisex,bottomware,pants,M,Wrangler,520,1297,3.8
female,bottomware,shorts,L,Puma,2327,3108,3.7
male,bottomware,pants,XL,Allen Solly,688,1118,4.5
male,bottomware,pants,XL,Wrangler,1006,3048,3.3
unisex,bottomware,shorts,M,Zara,1937,4347,3.0
female,bottomware,shorts,S,Gucci,1215,4086,4.3
male,bottomware,pants,XXL,Louis Philippe,1979,2180,3.6
unisex,topware,tshirts,XXL,Puma,1168,3963,3.4
male,topware,shirts,XL,Nike,1633,2897,4.0
female,bottomware,night pants,L,Dennis Lingo,2631,4063,3.2
male,bottomware,shorts,L,Tommy Hilfiger,1692,3181,4.0
unisex,topware,shirts,M,Levi's,720,2588,3.4
female,bottomware,night pants,XXL,Pepe Jeans,276,2424,3.3
unisex,bottomware,shorts,XL,Peter England,639,2427,4.9
female,bottomware,shorts,L,Ralph Lauren,477,1760,4.0
female,topware,kurthi,M,Puma,1410,3815,3.4
unisex,topware,shirts,S,Gucci,293,905,3.9
female,topware,shirt,S,Gucci,1611,3051,4.9
female,bottomware,shorts,M,Levi's,1296,4070,4.6
female,bottomware,pants,XXL,Netplay,2757,4511,4.8
unisex,topware,shirts,M,Louis Philippe,433,3398,4.3
male,bottomware,night pants,XL,Tommy Hilfiger,316,1800,3.2
female,bottomware,shorts,L,Gucci,863,3855,4.6
female,topware,shirt,XL,Puma,474,971,3.2
male,topware,tshirts,L,Spykar,1727,3654,3.7
male,topware,tshirts,XL,Adidas,2873,3408,3.0
unisex,topware,tshirts,S,Spykar,1541,3225,3.7
male,bottomware,pants,M,Prada,1847,2173,4.6
unisex,topware,tshirts,L,H&M,1509,2052,3.5
